fullName,rank,companyNumber,age
Яковлев Степан Сергеевич,прапорщик,5,46
Васильев Константин Никитич,майор,8,30
Смирнов Андрей Максимович,лейтенант,3,46
Сидоров Виктор Романович,майор,6,22
Павлов Степан Никитич,прапорщик,3,58
Попов Матвей Кириллович,рядовой,4,26
Соколов Денис Александрович,прапорщик,9,54
Морозов Иван Андреевич,капитан,2,22
Новиков Роман Юрьевич,капитан,7,44
Зайцев Павел Максимович,сержант,6,59
Сидоров Иван Викторович,майор,9,40
Кузнецов Степан Алексеевич,полковник,3,45
Егоров Дмитрий Сергеевич,капитан,3,37
Попов Алексей Романович,майор,4,40
Егоров Михаил Максимович,прапорщик,4,58
Павлов Кирилл Андреевич,майор,5,57
Павлов Максим Алексеевич,капитан,10,27
Попов Виктор Романович,полковник,10,20
Зайцев Александр Максимович,рядовой,11,54
Михайлов Олег Ильич,полковник,10,44
Степанов Олег Александрович,лейтенант,11,52
Новиков Олег Никитич,лейтенант,4,43
Новиков Иван Максимович,майор,1,28
Лебедев Егор Юрьевич,лейтенант,4,39
Степанов Андрей Романович,полковник,12,38
Макаров Матвей Павлович,сержант,6,50
Павлов Сергей Романович,сержант,8,25
Михайлов Иван Кириллович,сержант,2,21
Новиков Роман Олегович,сержант,3,38
Яковлев Павел Романович,сержант,3,49
Егоров Иван Юрьевич,прапорщик,8,19
Сидоров Роман Викторович,сержант,4,55
Морозов Дмитрий Дмитриевич,прапорщик,8,56
Борисов Олег Юрьевич,прапорщик,9,18
Соловьёв Сергей Олегович,сержант,5,41
Никитин Роман Иванович,рядовой,7,21
Козлов Степан Ильич,прапорщик,9,36
Сидоров Роман Викторович,полковник,9,35
Зайцев Константин Сергеевич,сержант,2,43
Морозов Никита Иванович,полковник,3,30
Степанов Евгений Павлович,капитан,1,20
Петров Андрей Романович,полковник,8,51
Лебедев Андрей Андреевич,прапорщик,10,38
Попов Роман Никитич,капитан,6,50
Зайцев Евгений Юрьевич,майор,10,37
Семёнов Александр Иванович,прапорщик,11,25
Алексеев Павел Никитич,полковник,12,58
Иванов Константин Юрьевич,прапорщик,11,55
Козлов Илья Дмитриевич,капитан,8,28
Егоров Олег Павлович,сержант,11,33
Петров Павел Сергеевич,сержант,1,46
Фёдоров Егор Андреевич,лейтенант,12,31
Алексеев Евгений Юрьевич,полковник,12,21
Андреев Андрей Ильич,капитан,6,60
Семёнов Евгений Павлович,прапорщик,3,47
Яковлев Степан Романович,капитан,6,59
Захаров Юрий Михайлович,капитан,8,30
Соколов Кирилл Никитич,сержант,5,36
Андреев Артём Юрьевич,прапорщик,8,40
Павлов Кирилл Никитич,рядовой,10,52
Кочергин Роман Иванович,полковник,3,36
Петров Михаил Максимович,прапорщик,8,59
Михайлов Денис Ильич,сержант,9,35
Яковлев Степан Михайлович,сержант,2,57
Макаров Павел Кириллович,сержант,1,60
Борисов Евгений Кириллович,майор,4,21
Смирнов Егор Романович,майор,8,24
Орлов Андрей Александрович,капитан,3,44
Николаев Денис Юрьевич,майор,4,36
Фёдоров Михаил Дмитриевич,полковник,2,59
Козлов Илья Дмитриевич,сержант,7,29
Яковлев Дмитрий Павлович,полковник,8,29
Яковлев Михаил Дмитриевич,рядовой,5,54
Степанов Сергей Романович,прапорщик,8,59
Павлов Евгений Юрьевич,сержант,9,47
Михайлов Артём Сергеевич,прапорщик,3,47
Николаев Кирилл Алексеевич,рядовой,12,39
Захаров Михаил Ильич,сержант,10,58
Борисов Роман Олегович,капитан,6,23
Кочергин Виктор Сергеевич,сержант,3,48
Фёдоров Илья Александрович,прапорщик,7,33
Лебедев Кирилл Романович,прапорщик,10,54
Иванов Кирилл Иванович,майор,4,21
Орлов Сергей Викторович,прапорщик,3,43
Орлов Евгений Никитич,майор,2,58
Яковлев Михаил Иванович,капитан,4,32
Кузнецов Денис Андреевич,лейтенант,12,56
Морозов Егор Юрьевич,полковник,9,60
Зайцев Артём Кириллович,майор,10,23
Егоров Иван Иванович,рядовой,10,25
Петров Степан Ильич,капитан,9,27
Попов Никита Викторович,рядовой,11,31
Андреев Павел Юрьевич,рядовой,9,46
Захаров Дмитрий Викторович,сержант,9,44
Лебедев Павел Дмитриевич,капитан,8,37
Макаров Александр Павлович,прапорщик,1,31
Козлов Максим Дмитриевич,лейтенант,6,22
Павлов Дмитрий Максимович,лейтенант,1,36
Алексеев Алексей Андреевич,полковник,11,59
Алексеев Матвей Павлович,лейтенант,7,42
Сидоров Виктор Андреевич,майор,6,25
Попов Степан Павлович,капитан,3,32
Зайцев Александр Александрович,прапорщик,8,52
Алексеев Степан Павлович,полковник,4,33
Лебедев Матвей Андреевич,прапорщик,4,25
Петров Виктор Олегович,капитан,1,33
Васильев Максим Сергеевич,капитан,1,46
Степанов Виктор Дмитриевич,сержант,12,20
Кочергин Иван Кириллович,капитан,4,21
Кузнецов Евгений Никитич,сержант,12,54
Фёдоров Павел Романович,сержант,5,27
Орлов Евгений Кириллович,лейтенант,5,35
Петров Степан Алексеевич,майор,11,45
Павлов Денис Дмитриевич,прапорщик,11,60
Кочергин Евгений Романович,майор,7,44
Кузнецов Михаил Павлович,сержант,9,48
Соколов Илья Никитич,полковник,12,27
Захаров Иван Дмитриевич,капитан,7,44
Павлов Евгений Андреевич,лейтенант,4,34
Васильев Никита Максимович,лейтенант,6,23
Павлов Артём Дмитриевич,прапорщик,7,56
Степанов Дмитрий Максимович,сержант,10,60
Павлов Артём Юрьевич,сержант,6,37
Яковлев Александр Ильич,сержант,12,25
Макаров Денис Кириллович,майор,10,31
Кочергин Илья Романович,полковник,5,42
Лебедев Степан Иванович,прапорщик,5,41
Егоров Денис Викторович,рядовой,12,48
Никитин Никита Ильич,прапорщик,6,44
Петров Павел Кириллович,майор,3,19
Михайлов Степан Олегович,прапорщик,3,30
Фёдоров Илья Павлович,капитан,4,49
Павлов Олег Романович,прапорщик,8,59
Макаров Денис Викторович,сержант,12,40
Попов Андрей Юрьевич,сержант,9,59
Петров Евгений Дмитриевич,полковник,2,60
Петров Александр Олегович,сержант,11,32
Сидоров Юрий Андреевич,рядовой,4,50
Лебедев Матвей Дмитриевич,капитан,11,60
Яковлев Константин Юрьевич,майор,8,19
Иванов Степан Олегович,рядовой,1,51
Макаров Кирилл Никитич,рядовой,9,45
Захаров Алексей Сергеевич,рядовой,9,27
Соколов Артём Михайлович,полковник,6,35
Захаров Роман Максимович,прапорщик,7,47
Козлов Илья Кириллович,прапорщик,11,23
Николаев Олег Дмитриевич,рядовой,7,42
Кочергин Степан Юрьевич,рядовой,11,18
Андреев Алексей Максимович,лейтенант,7,59
Захаров Никита Сергеевич,капитан,1,32
Васильев Юрий Юрьевич,прапорщик,1,22
Орлов Кирилл Дмитриевич,сержант,6,19
Васильев Павел Андреевич,полковник,12,43
Яковлев Максим Никитич,сержант,10,33
Козлов Роман Романович,лейтенант,12,26
Захаров Юрий Максимович,капитан,12,40
Петров Сергей Олегович,сержант,2,39
Степанов Константин Павлович,полковник,6,19
Николаев Кирилл Викторович,лейтенант,4,40
Павлов Роман Олегович,сержант,11,55
Орлов Роман Максимович,полковник,10,36
Захаров Илья Максимович,рядовой,5,27
Кочергин Юрий Андреевич,майор,7,38
Морозов Сергей Максимович,рядовой,5,46
Морозов Кирилл Сергеевич,сержант,2,29
Алексеев Иван Олегович,рядовой,1,23
Морозов Степан Максимович,капитан,10,38
Соловьёв Роман Александрович,прапорщик,7,42
Никитин Максим Кириллович,капитан,9,28
Орлов Роман Алексеевич,сержант,5,37
Михайлов Денис Андреевич,рядовой,3,45
Михайлов Егор Никитич,лейтенант,2,41
Михайлов Илья Юрьевич,капитан,10,30
Лебедев Сергей Андреевич,прапорщик,1,43
Фёдоров Константин Павлович,полковник,6,46
Фёдоров Егор Андреевич,прапорщик,6,56
Андреев Артём Юрьевич,прапорщик,3,43
Фёдоров Михаил Юрьевич,капитан,4,38
Кочергин Кирилл Павлович,прапорщик,2,54
Васильев Павел Алексеевич,майор,9,19
Макаров Иван Ильич,лейтенант,5,22
Зайцев Егор Юрьевич,сержант,11,37
Соколов Кирилл Андреевич,майор,7,42
Сидоров Иван Юрьевич,капитан,7,52
Егоров Юрий Олегович,капитан,1,41
Андреев Степан Максимович,рядовой,4,60
Орлов Матвей Алексеевич,майор,10,20
Козлов Олег Павлович,полковник,6,45
Смирнов Александр Сергеевич,прапорщик,4,50
Макаров Евгений Кириллович,лейтенант,6,43
Лебедев Виктор Андреевич,прапорщик,1,48
Смирнов Михаил Олегович,рядовой,2,27
Морозов Михаил Романович,лейтенант,4,51
Семёнов Матвей Юрьевич,рядовой,8,46
Фёдоров Максим Никитич,рядовой,12,25
Иванов Никита Сергеевич,майор,3,33
Егоров Алексей Алексеевич,прапорщик,9,45
Лебедев Илья Павлович,майор,3,29
Николаев Виктор Олегович,лейтенант,1,57
Борисов Артём Викторович,капитан,7,42
Иванов Юрий Ильич,сержант,5,22
Козлов Сергей Алексеевич,прапорщик,6,30
Лебедев Сергей Михайлович,майор,8,51
Николаев Никита Павлович,капитан,7,55
Смирнов Матвей Иванович,полковник,8,57
Попов Виктор Никитич,капитан,10,23
Орлов Андрей Романович,рядовой,4,37
Смирнов Алексей Иванович,майор,3,50
Кочергин Егор Андреевич,капитан,7,45
Попов Денис Алексеевич,капитан,3,49
Новиков Андрей Алексеевич,прапорщик,8,57
Петров Матвей Александрович,лейтенант,3,30
Зайцев Роман Юрьевич,лейтенант,11,49
Алексеев Юрий Викторович,лейтенант,3,23
Козлов Александр Кириллович,прапорщик,1,35
Соколов Степан Никитич,сержант,8,54
Макаров Денис Сергеевич,капитан,2,35
Никитин Степан Иванович,капитан,1,46
Павлов Артём Олегович,рядовой,12,59
Никитин Илья Никитич,полковник,1,46
Михайлов Матвей Максимович,лейтенант,2,33
Васильев Павел Иванович,полковник,12,57
Николаев Егор Алексеевич,капитан,3,31
Зайцев Артём Дмитриевич,капитан,6,52
Михайлов Константин Алексеевич,прапорщик,12,36
Новиков Павел Михайлович,полковник,9,24
Кузнецов Егор Дмитриевич,прапорщик,11,26
Андреев Андрей Кириллович,сержант,12,38
Зайцев Илья Павлович,лейтенант,3,54
Николаев Кирилл Олегович,лейтенант,8,22
Николаев Максим Павлович,капитан,12,35
Андреев Матвей Викторович,лейтенант,6,55
Иванов Максим Викторович,майор,11,40
Соловьёв Максим Павлович,сержант,7,31
Семёнов Кирилл Романович,полковник,5,39
Павлов Павел Андреевич,капитан,8,39
Борисов Виктор Дмитриевич,рядовой,2,58
Захаров Иван Александрович,рядовой,3,46
Лебедев Александр Олегович,сержант,12,26
Борисов Олег Никитич,сержант,5,23
Николаев Матвей Михайлович,рядовой,6,60
Борисов Олег Алексеевич,рядовой,7,58
Новиков Юрий Кириллович,лейтенант,11,23
Андреев Сергей Александрович,сержант,8,22
Кузнецов Павел Кириллович,капитан,11,46
Иванов Александр Романович,полковник,2,45
Андреев Андрей Юрьевич,рядовой,4,42
Сидоров Сергей Сергеевич,прапорщик,6,37
Кузнецов Роман Андреевич,майор,11,27
Сидоров Евгений Александрович,капитан,11,28
Лебедев Матвей Ильич,майор,12,27
Яковлев Егор Викторович,полковник,4,23
Борисов Сергей Андреевич,полковник,2,55
Макаров Роман Иванович,лейтенант,6,26
Соколов Кирилл Максимович,сержант,9,56
Степанов Константин Никитич,полковник,12,19
Соловьёв Виктор Никитич,сержант,9,56
Егоров Артём Павлович,прапорщик,11,21
Захаров Илья Юрьевич,лейтенант,2,33
Семёнов Олег Максимович,капитан,1,41
Яковлев Никита Андреевич,лейтенант,10,44
Морозов Степан Алексеевич,полковник,8,22
Иванов Павел Максимович,рядовой,5,31
Петров Дмитрий Павлович,капитан,5,58
Андреев Евгений Олегович,лейтенант,12,43
Сидоров Олег Андреевич,прапорщик,2,37
Сидоров Евгений Ильич,полковник,3,52
Фёдоров Роман Максимович,прапорщик,12,45
Макаров Илья Дмитриевич,сержант,2,45
Смирнов Иван Дмитриевич,прапорщик,11,60
Макаров Алексей Сергеевич,рядовой,12,26
Андреев Александр Алексеевич,лейтенант,6,51
Егоров Кирилл Алексеевич,прапорщик,3,35
Макаров Сергей Александрович,прапорщик,7,35
Егоров Максим Михайлович,майор,10,58
Сидоров Денис Викторович,капитан,6,21
Семёнов Павел Алексеевич,прапорщик,3,34
Никитин Сергей Сергеевич,сержант,12,50
Иванов Дмитрий Александрович,сержант,1,48
Морозов Роман Андреевич,сержант,1,53
Захаров Юрий Олегович,сержант,6,33
Алексеев Никита Михайлович,полковник,2,54
Морозов Сергей Дмитриевич,сержант,4,51
Петров Роман Максимович,лейтенант,5,37
Фёдоров Максим Викторович,рядовой,6,30
Новиков Павел Никитич,майор,10,33
Лебедев Матвей Юрьевич,полковник,4,52
Никитин Илья Андреевич,рядовой,7,19
Соколов Степан Иванович,майор,12,18
Фёдоров Александр Павлович,полковник,12,37
Смирнов Артём Кириллович,лейтенант,8,21
Кузнецов Юрий Михайлович,рядовой,1,32
Борисов Евгений Олегович,майор,6,47
Макаров Максим Сергеевич,капитан,3,58
Зайцев Роман Максимович,капитан,10,21
Алексеев Виктор Андреевич,сержант,5,34
Соловьёв Никита Павлович,майор,12,38
Фёдоров Иван Михайлович,сержант,2,30
Кузнецов Павел Сергеевич,сержант,2,28
Лебедев Иван Романович,лейтенант,2,52
Морозов Артём Викторович,прапорщик,8,34
Соловьёв Сергей Максимович,сержант,11,37
Зайцев Юрий Дмитриевич,сержант,6,27
Сидоров Юрий Кириллович,прапорщик,7,50
Петров Виктор Никитич,прапорщик,3,19
Кочергин Иван Кириллович,рядовой,8,24
Захаров Андрей Сергеевич,рядовой,1,32
Кузнецов Артём Павлович,прапорщик,11,58
Николаев Максим Михайлович,полковник,2,19
Сидоров Артём Викторович,полковник,3,23
Борисов Никита Сергеевич,рядовой,8,21
Попов Павел Олегович,полковник,12,43
Семёнов Александр Павлович,майор,7,29
Морозов Артём Алексеевич,прапорщик,5,46
Борисов Андрей Дмитриевич,капитан,10,57
Соколов Олег Никитич,лейтенант,7,53
Семёнов Дмитрий Максимович,прапорщик,7,26
Алексеев Артём Кириллович,майор,9,19
Кочергин Юрий Иванович,лейтенант,9,49
Морозов Павел Романович,лейтенант,5,29
Иванов Никита Кириллович,рядовой,5,21
Захаров Денис Иванович,полковник,10,32
Попов Сергей Кириллович,майор,4,35
Павлов Дмитрий Кириллович,капитан,7,40
Яковлев Алексей Алексеевич,сержант,10,38
Захаров Юрий Иванович,капитан,1,40
Козлов Павел Андреевич,капитан,4,49
Павлов Михаил Алексеевич,лейтенант,1,23
Петров Илья Кириллович,рядовой,9,48
Иванов Никита Ильич,полковник,3,39
Андреев Алексей Романович,рядовой,1,27
Козлов Юрий Андреевич,полковник,2,51
Соловьёв Матвей Максимович,прапорщик,12,60
Кочергин Павел Сергеевич,прапорщик,5,38
Кузнецов Алексей Олегович,полковник,11,49
Николаев Никита Алексеевич,майор,9,57
Захаров Матвей Кириллович,майор,10,29
Кочергин Михаил Никитич,сержант,3,18
Андреев Павел Павлович,полковник,10,20
Попов Константин Романович,полковник,10,32
